"regio_inv","TechGroup","TimePeriod","regio_tech","onshored_patents","non_western_share","non_domestic_share","China_share","India_share","reg_label","TechGroup_No","N_patents_state","N_patents_TechGroup","weight_initial_patents","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","trend","anglo_saxon_share","N_inv_nonwestern","N_inv_non_domestic","N_inv_anglosaxon","N_inv_China","N_inv_India","N_inv_ChinaIndia","onshored_patents_exclsubsidiaries","onshored_patents_notaxhavens","onshored_patents_twoinv","onshored_patents_worldclass","onshored_patents_excldejp","N_inv_nonwestern_classification","imputed_N_inv_nonwestern_classification","N_offshoring_firms"
"Washington","Pharmaceuticals & Biotechnology",1980,"WA07",5,7.67604895920818,37.7741969285489,5.01373106206626,1.14025075518666,"WA",7,640,21748,0.00098135426889107,3.3596653589201,50,69.4833069126195,4.83521223758842,5.36388173275742,7.71966961719727,41.8823207778148,60.2768098393547,1,62.2258030714511,3.83802447960409,18.8870984642745,31.1129015357255,2.50686553103313,0.570125377593328,3.07699090862646,4,5,3,1,2,3,5.08905845788199,4
"Washington","Pharmaceuticals & Biotechnology",1988,"WA07",9,8.14945706507049,47.3065255849269,1.50971315358187,3.7171231058317,"WA",7,843,16874,0.00098135426889107,4.13642540152322,161,69.0693183455829,5.98880298894356,6.50466074416946,9.41758352330031,39.6043046017403,57.3399384131507,2,52.6934744150731,13.1206258747635,76.1635061917324,84.8364938082676,2.43063817726681,5.98456820038904,8.41520637765586,7,8,4,0,3,12,6.12465586357227,10
"Washington","Pharmaceuticals & Biotechnology",1991,"WA07",16,13.8070270958071,56.1429080116635,6.36898271489541,3.19009465232689,"WA",7,734,16767,0.00098135426889107,3.90929076063675,77,55.060479415862,7.09999404674735,5.8707339594225,10.6623371639791,29.4075847979973,53.409605419319,3,43.8570919883365,10.6314108637714,43.2300391689809,33.7699608310191,4.90411669046946,2.4563728822917,7.36048957276117,14,13,13,7,13,11,5.75159487914906,17
"Washington","Pharmaceuticals & Biotechnology",1994,"WA07",18,12.1326870837785,47.8831201507478,4.24764476643894,2.148207623269,"WA",7,1058,23858,0.00098135426889107,5.00790108893083,108,57.9717538550223,8.63851920273924,7.29640820576872,12.5861436312861,28.5215327025328,49.199016427656,4,52.1168798492522,13.1033020504808,51.7137697628076,56.2862302371924,4.58745634775406,2.32006423313052,6.90752058088458,15,17,15,6,13,12,7.23652659517985,13
"Washington","Pharmaceuticals & Biotechnology",1997,"WA07",21,13.2341559251362,48.3848984607837,2.24261543334077,3.91509363914286,"WA",7,1528,35569,0.00098135426889107,7.56410963053941,148,71.2594514099054,10.614886139143,10.8876892580076,15.2789406073004,31.7827554428157,44.6014596154999,5,51.6151015392163,19.5865507692016,71.6096497219598,76.3903502780402,3.31907084134434,5.79433858593143,9.11340942727577,20,17,15,6,17,17,11.239643076222,12
"Washington","Pharmaceuticals & Biotechnology",2000,"WA07",32,17.7569074451477,52.4915003417189,7.36836395298201,3.00702279590065,"WA",7,2245,36955,0.00098135426889107,16.2759369720074,278,121.872892347601,13.3548459041949,21.8885384278584,17.9601369970189,51.6722564126308,42.3984820720045,6,47.5084996582811,49.3642026975105,145.926370949978,132.073629050022,20.48405178929,8.3595233726038,28.8435751618938,32,28,16,8,20,49,23.255421821041,14
"Washington","Pharmaceuticals & Biotechnology",2003,"WA07",51,19.1854309420457,56.6652998210724,6.79053038287884,5.29998909429642,"WA",7,3051,33501,0.00098135426889107,20.9064109249716,229,146.164673103713,14.3033268443306,28.7717055552972,19.6844455943755,59.6340795341013,40.7992425719634,7,43.3347001789276,43.9346368572846,129.763536590256,99.2364634097443,15.5503145767926,12.1369750259388,27.6872896027314,46,46,36,10,29,40,30.1491842557168,20
"Washington","Pharmaceuticals & Biotechnology",2006,"WA07",56,18.5809514928134,53.082838886895,7.21110436141858,3.74099862934632,"WA",7,4388,29244,0.00098135426889107,23.0537613865278,249,148.434932987462,15.531223629464,31.4133721900564,21.163058828416,59.5183712059676,40.0972803423537,8,46.917161113105,46.2665692171055,132.176268828368,116.823731171632,17.9556498599323,9.31508658707233,27.2707364470046,40,52,40,16,36,44,33.1816077421031,19
"Washington","Pharmaceuticals & Biotechnology",2009,"WA07",50,17.5868900887634,58.0912920031245,5.84204829567578,5.06133068999562,"WA",7,3350,27864,0.00098135426889107,16.2461070768662,190,103.510496229044,15.6951301256614,22.0523812654663,21.304488017012,40.2273011211256,38.8630163960497,9,41.9087079968755,33.4150911686505,110.373454805936,79.6265451940635,11.099891761784,9.61652831099167,20.7164200727756,42,45,40,15,41,33,23.180505358075,27
"Washington","Pharmaceuticals & Biotechnology",2012,"WA07",22,15.0522103689186,53.511129679888,4.76085171282927,6.35990090586716,"WA",7,4411,28241,0.00098135426889107,16.7020155656832,198,105.340058605947,15.8553315677957,22.8723745119266,21.7128932854375,39.5254735636372,37.5217880896506,10,46.488870320112,29.8033765304588,105.952036766178,92.0479632338218,9.42648639140196,12.592603793617,22.0190901850189,18,17,18,7,21,29,23.7626549628562,19
"Washington","Pharmaceuticals & Biotechnology",2015,"WA07",46,20.6581283904156,56.0471658098208,8.01252320189859,3.8323492043592,"WA",7,5528,32054,0.00098135426889107,22.7670933196398,253,141.704280155642,16.0666236013714,31.5851106061581,22.2894541868928,53.7653886669852,37.9419652024142,11,43.9528341901792,52.2650648277515,141.799329498847,111.200670501153,20.2716837008034,9.69584348702879,29.9675271878322,42,37,28,15,37,50,32.7425146817407,25
"Washington","Semiconducturs",1988,"WA013",1,NA,NA,NA,NA,"WA",13,843,4143,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,1
"Washington","Semiconducturs",1997,"WA013",6,NA,NA,NA,NA,"WA",13,1528,10792,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,6,5,0,1,1,2,NA,0
"Washington","Semiconducturs",2000,"WA013",18,NA,NA,NA,NA,"WA",13,2245,15282,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,18,18,14,6,0,6,NA,1
"Washington","Semiconducturs",2003,"WA013",31,NA,NA,NA,NA,"WA",13,3051,16723,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,31,31,27,1,1,7,NA,2
"Washington","Semiconducturs",2006,"WA013",5,NA,NA,NA,NA,"WA",13,4388,15413,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,5,2,3,2,5,2,NA,4
"Washington","Semiconducturs",2009,"WA013",7,NA,NA,NA,NA,"WA",13,3350,13000,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,7,3,6,1,6,3,NA,4
"Washington","Semiconducturs",2015,"WA013",5,NA,NA,NA,NA,"WA",13,5528,16247,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,5,5,4,0,2,6,NA,4
"Washington","Transport",1980,"WA012",0,5.57048672523653,40.2477670828335,0.568589233075687,2.80143193646513,"WA",12,640,10195,0.00194090066514012,0.166879620212665,57,11.3646538886487,1.46840917328198,0.334124616866823,2.94003337136871,7.59728907769391,66.8501579734186,1,59.7522329171665,3.17517743338482,22.9412272372151,34.0587727627849,0.324095862853142,1.59681620378512,1.92091206663827,0,0,0,0,0,2,0.217880172802773,0
"Washington","Transport",1988,"WA012",1,3.66160065034924,36.2251297548582,1.90195284989547,0.475232985648446,"WA",12,843,7085,0.00194090066514012,0.172685873202385,41,9.10774847480425,1.89603252307752,0.333506271444239,3.66178614140315,6.14550225281914,67.475537667955,2,63.7748702451418,1.50125626664319,14.8523031994919,26.1476968005081,0.779800668457142,0.194845524115863,0.974646192573005,0,1,0,0,1,1,0.271123566835641,0
"Washington","Transport",1991,"WA012",1,11.7315295974659,45.9394884743407,0.456842429211398,3.25868570110502,"WA",12,734,6685,0.00194090066514012,0.156136487274221,34,7.53192102608445,2.07299687202629,0.32626951782447,4.33182340460737,4.74596587809992,63.0113600722014,3,54.0605115256593,3.98872006313842,15.6194260812758,18.3805739187242,0.155326425931875,1.10795313837571,1.26327956430758,0,1,0,0,1,4,0.276128982816289,0
"Washington","Transport",1994,"WA012",2,NA,NA,NA,NA,"WA",12,1058,8028,0.00194090066514012,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,2,4,NA,1
"Washington","Transport",1997,"WA012",2,6.39373004569614,40.0184412992612,0.844570537845054,3.59113970862971,"WA",12,1528,10649,0.00194090066514012,0.392493115836159,82,12.8069366383244,3.06469163485695,0.720620640308021,5.62679944985112,7.74654234930989,60.4870826496365,5,59.9815587007388,5.24285863747084,32.8151218653942,49.1848781346058,0.692547841032944,2.94473456107636,3.6372824021093,1,1,2,0,2,5,0.645297035266076,2
"Washington","Transport",2000,"WA012",2,4.71602245420787,44.9799180405865,3.04380710989201,0.341346110262335,"WA",12,2245,11471,0.00194090066514012,0.590446927890757,44,14.1023202190517,4.18687789469625,0.978892395443556,6.94135702663387,7.76855794177445,55.0870907843902,6,55.0200819594135,2.07504987985146,19.7911639378581,24.2088360621419,1.33927512835248,0.150192288515427,1.48946741686791,2,2,2,0,2,2,0.898829847483098,2
"Washington","Transport",2003,"WA012",2,12.8338988199621,41.7172034761322,5.34696031001318,3.10266446111693,"WA",12,3051,11983,0.00194090066514012,0.638842049634772,42,15.0771965220733,4.23714082853199,1.13558299476679,7.53179142491294,8.49192961620599,56.3230014530463,7,58.2827965238678,5.39023750438409,17.5212254599755,24.4787745400245,2.24572333020554,1.30311907366911,3.54884240387464,2,2,2,0,1,5,1.02997820892558,2
"Washington","Transport",2006,"WA012",5,10.018319682657,44.2581316939957,0.42475180129037,4.30394163409278,"WA",12,4388,10493,0.00194090066514012,0.868065153888176,100,17.1204304174473,5.07034655509326,1.42556726678456,8.32670226171286,9.28407395674852,54.228040594629,8,55.7418683060043,10.018319682657,44.2581316939957,55.7418683060043,0.42475180129037,4.30394163409278,4.72869343538315,5,5,3,2,2,9,1.38126183757763,3
"Washington","Transport",2009,"WA012",6,8.03591017476705,41.1759346981982,2.91572426446547,1.73410257031795,"WA",12,3350,9040,0.00194090066514012,0.848471499807886,90,14.7299803045588,5.76016723895614,1.32743675623724,9.01180265547544,7.79075502125918,52.890464618259,9,58.8240653018018,7.23231915729034,37.0583412283784,52.9416587716216,2.62415183801892,1.56069231328615,4.18484415130508,5,6,4,0,1,6,1.22614615346813,1
"Washington","Transport",2012,"WA012",11,12.0869793950961,39.0709821677097,3.73313516071924,2.13617344617213,"WA",12,4411,10035,0.00194090066514012,0.795839775615529,141,18.1754335398953,4.37865635429632,1.32106145820925,7.26839035398803,10.2615726066676,56.4584750297338,10,60.9290178322903,17.0426409470855,55.0900848564706,85.9099151435294,5.26372057661413,3.01200455910271,8.27572513571684,11,11,9,4,10,15,1.15547501002609,5
"Washington","Transport",2015,"WA012",15,11.4988704036738,41.7130668887271,1.5641507204056,2.16827745138868,"WA",12,5528,15007,0.00194090066514012,1.27387803603284,85,24.5722246241053,5.18421940023766,2.28092898270466,9.28254977966902,13.4838863572264,54.8745038900498,11,58.2869331112729,9.77403984312273,35.4561068554181,49.5438931445819,1.32952811234476,1.84303583368037,3.17256394602513,14,14,12,6,10,9,2.10220989880433,9
"West Virginia","Audiovisual Technologies",1980,"WV01",1,NA,NA,NA,NA,"WV",1,340,8904,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,NA,0
"West Virginia","Audiovisual Technologies",1991,"WV01",1,8.95109925300258,37.136306912122,3.66708438780524,4.59860299831198,"WV",1,391,6121,2.18078726420238e-05,1.59235118972121,44,33.8060959792477,4.71024868029333,2.05838953084852,6.08881171050359,20.8124090875194,61.5640714630145,3,62.863693087878,3.93848367132114,16.3399750413337,27.6600249586663,1.61351713063431,2.02338531925727,3.63690244989158,1,1,1,0,0,4,1.86148217107969,1
"West Virginia","Audiovisual Technologies",1994,"WV01",0,10.2028540704812,35.9540239873596,1.71710787865196,4.93167463564684,"WV",1,458,8932,2.18078726420238e-05,3.16439635563893,60,49.9714656290532,6.33240653601955,3.84739041637487,7.69917465486146,30.2836654644861,60.6019156798141,4,64.0459760126404,6.12171244228875,21.5724143924157,38.4275856075843,1.03026472719117,2.9590047813881,3.98926950857928,0,0,0,0,0,6,3.67390774859815,0
"West Virginia","Audiovisual Technologies",1997,"WV01",0,6.11659640497434,28.4102235591951,1.37873351688908,2.91220139887136,"WV",1,567,13475,2.18078726420238e-05,3.96824400077289,73,57.8158236057069,6.86359503902525,4.79839841221773,8.29945525803093,36.0755621963648,62.3973852597749,5,71.5897764408049,4.46511537563127,20.7394631982124,52.2605368017876,1.00647546732903,2.12590702117609,3.13238248850512,0,0,0,0,0,4,4.61192329342484,0
"West Virginia","Audiovisual Technologies",2000,"WV01",1,9.0631109501599,30.016292900289,3.19016638957373,3.26120054191158,"WV",1,482,15730,2.18078726420238e-05,4.58770622697784,68,60.5486381322957,7.57689416061503,5.5563625590141,9.17669287106628,38.0138475178185,62.7823328325902,6,69.983707099711,6.16291544610873,20.4110791721965,47.5889208278035,2.16931314491013,2.21761636849988,4.38692951341001,1,1,1,0,0,6,5.53837493775574,1
"West Virginia","Audiovisual Technologies",2003,"WV01",0,2.11382363871013,21.02285508747,0.0839068123210696,1.03911753307656,"WV",1,405,15781,2.18078726420238e-05,5.29229531432422,39,61.5700389105059,8.59556922160916,6.36349241692898,10.335371764469,37.7516021192211,61.3148907930598,7,78.97714491253,0.824391219096952,8.19891348411329,30.8010865158867,0.0327236568052172,0.405255837899858,0.437979494705075,0,0,0,0,0,NA,6.23531306155145,0
"West Virginia","Audiovisual Technologies",2006,"WV01",1,8.13042347596704,32.1999935599933,4.94843957802594,2.45746762322792,"WV",1,431,14645,2.18078726420238e-05,5.67320266355509,40,53.7801556420234,10.5488773616008,6.63590536257052,12.338947857907,32.4949679277708,60.4218554964157,8,67.8000064400067,3.25216939038682,12.8799974239973,27.1200025760027,1.97937583121038,0.982987049291168,2.96236288050154,1,1,1,0,1,3,6.81874742904155,1
"West Virginia","Audiovisual Technologies",2009,"WV01",1,6.03077754752966,32.0116819145187,5.64871518585246,0.166321362677471,"WV",1,325,13748,2.18078726420238e-05,6.09962354713513,35,50.6387808041505,12.0453601968142,7.03037546244061,13.883382164415,30.3550268877888,59.9442293154515,9,67.9883180854813,2.11077214163538,11.2040886700815,23.7959113299185,1.97705031504836,0.0582124769371148,2.03526279198547,1,1,1,1,1,2,7.3314912641538,1
"West Virginia","Audiovisual Technologies",2015,"WV01",0,6.45999365928134,30.6493679769946,0.0167982474214961,3.39827277670421,"WV",1,315,15479,2.18078726420238e-05,7.62163188124706,33,57.7295719844358,13.2023010378492,8.72524787052801,15.1140006249836,34.1859939256949,59.2174733859305,11,69.3506320230054,2.13179790756284,10.1142914324082,22.8857085675918,0.00554342164909372,1.12143001631239,1.12697343796148,0,0,0,0,0,2,9.11211002619671,0
"West Virginia","Chemistry & Materials",1980,"WV04",2,11.8589958672771,30.8679117535699,3.96416594634901,6.11598965558212,"WV",4,340,32850,0.00104677788681714,1.80195503579591,37,24.8359273670558,7.25543688852208,2.10703821326325,8.48383143549607,16.6349936253089,66.9795549787875,1,69.1320882464301,4.38782847089252,11.4211273488208,25.5788726511792,1.46674140014913,2.26291617256538,3.72965757271452,2,1,1,0,1,4,2.05481824676871,1
"West Virginia","Chemistry & Materials",1988,"WV04",2,NA,NA,NA,NA,"WV",4,241,19761,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,0,1,1,NA,1
"West Virginia","Chemistry & Materials",1994,"WV04",4,NA,NA,NA,NA,"WV",4,458,20883,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,4,2,0,2,1,NA,3
"West Virginia","Chemistry & Materials",1997,"WV04",10,NA,NA,NA,NA,"WV",4,567,24893,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,2,10,8,4,4,NA,NA,9
"West Virginia","Chemistry & Materials",2000,"WV04",6,NA,NA,NA,NA,"WV",4,482,24944,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,4,1,NA,3
"West Virginia","Chemistry & Materials",2003,"WV04",9,NA,NA,NA,NA,"WV",4,405,24566,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,5,7,6,1,5,NA,NA,7
"West Virginia","Chemistry & Materials",2006,"WV04",4,NA,NA,NA,NA,"WV",4,431,23063,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,3,2,4,0,4,NA,NA,5
"West Virginia","Chemistry & Materials",2009,"WV04",13,NA,NA,NA,NA,"WV",4,325,22977,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,11,9,12,2,11,NA,NA,7
"West Virginia","Chemistry & Materials",2012,"WV04",7,NA,NA,NA,NA,"WV",4,319,26136,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,6,7,5,0,6,NA,NA,5
"West Virginia","Chemistry & Materials",2015,"WV04",4,NA,NA,NA,NA,"WV",4,315,26540,0.00104677788681714,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,1,4,2,0,1,1,NA,1
"West Virginia","Computer Science",1980,"WV05",1,NA,NA,NA,NA,"WV",5,340,7000,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,NA,NA,0
"West Virginia","Computer Science",2006,"WV05",1,NA,NA,NA,NA,"WV",5,431,54550,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,NA,NA,1
"West Virginia","Computer Science",2009,"WV05",2,NA,NA,NA,NA,"WV",5,325,58985,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,NA,NA,2
"West Virginia","Computer Science",2012,"WV05",4,NA,NA,NA,NA,"WV",5,319,63598,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,4,NA,NA,4
"West Virginia","Consumer Goods & Civil Engineering",1980,"WV010",1,NA,NA,NA,NA,"WV",10,340,27620,0.000370733834914404,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,2,NA,0
"West Virginia","Consumer Goods & Civil Engineering",2000,"WV010",1,NA,NA,NA,NA,"WV",10,482,24875,0.000370733834914404,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1
"West Virginia","Consumer Goods & Civil Engineering",2006,"WV010",1,NA,NA,NA,NA,"WV",10,431,21321,0.000370733834914404,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,2
"West Virginia","Consumer Goods & Civil Engineering",2012,"WV010",1,NA,NA,NA,NA,"WV",10,319,23529,0.000370733834914404,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,1
"West Virginia","Consumer Goods & Civil Engineering",2015,"WV010",2,NA,NA,NA,NA,"WV",10,315,28008,0.000370733834914404,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,0,NA,NA,2
"West Virginia","Electrical Machinery",1991,"WV011",0,7.88286315647801,38.3568212474132,3.27820633744273,2.39364789987333,"WV",11,391,9709,NA,3.18310330332025,71,46.5077821011673,6.84423801676055,3.81474269367032,8.20237500333213,28.2865661130285,60.8211461288294,3,61.6431787525868,5.59683284109938,27.2333430856634,43.7666569143366,2.32752649958434,1.69949000891006,4.0270165084944,0,0,0,0,0,5,3.76501710363939,0
