"TechGroup","regio_inv","TimePeriod","non_western_share","onshored_patents","reg_label","TechGroup_No","regio_tech","N_patents_TechGroup","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","N_inv_nonwestern"
"Consumer Goods & Civil Engineering","Maine","2005",NA,3,"ME","08","ME08",34033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Iowa","2000",5.21060993737457,5,"IA","08","IA08",39912,0.390596510740848,30,19.4199692558966,2.01131374408458,0.541818100954311,2.79000493674724,12.0644625897159,62.1240045787029,1.56318298121237
"Consumer Goods & Civil Engineering","New York","2005",13.849619265379,46,"NY","08","NY08",34033,29.5546882437903,152,390.953451505981,7.55964377087438,51.206160491066,13.0977640161038,196.841791623829,50.3491632739346,21.0514212833761
"Consumer Goods & Civil Engineering","Pennsylvania","2000",5.45596958839733,20,"PA","08","PA08",39912,7.93607489578857,75,196.464211942163,4.039450654822,14.9588466545688,7.61403133257295,112.504575802852,57.2646665215406,4.091977191298
"Consumer Goods & Civil Engineering","New York","1990",12.4790584869655,7,"NY","08","NY08",30562,6.96199020281525,95,176.459624345487,3.9453729025199,14.7855525447345,8.37900035182337,100.180251631625,56.7723364498861,11.8551055626172
"Consumer Goods & Civil Engineering","New York","2010",8.19121947391447,41,"NY","08","NY08",51537,54.9923975028468,269,638.712302445117,8.6098854354809,104.520968640588,16.3643268245282,319.660805940893,50.0476982699672,22.0343803848299
"Consumer Goods & Civil Engineering","North Dakota","2010",NA,5,"ND","08","ND08",51537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Virginia","1990",9.85826768121379,7,"VA","08","VA08",30562,0.516592434992046,49,17.0629773742614,3.02756326554882,1.08487161292082,6.35804402200808,11.4666669935619,67.2020289428429,4.83055116379476
"Consumer Goods & Civil Engineering","Washington","1980",3.01472350887439,1,"WA","08","WA08",27620,0.219734006339129,35,21.4606331363789,1.02389340026808,0.528734814594202,2.46374285061478,13.9838791645697,65.1606086162715,1.05515322810604
"Consumer Goods & Civil Engineering","Nevada","1995",NA,2,"NV","08","NV08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Pennsylvania","1985",3.51813515340254,1,"PA","08","PA08",23275,2.59014527783871,66,119.790219532113,2.16223435265043,4.88980875755448,4.08197662267714,77.008701573448,64.2863013977561,2.32196920124568
"Consumer Goods & Civil Engineering","Texas","1985",7.09619628406418,21,"TX","08","TX08",23275,1.64335743254736,180,89.5393188259596,1.83534725760155,3.19444542465206,3.56764543949815,63.8016339126206,71.2554381127624,12.7731533113155
"Consumer Goods & Civil Engineering","Florida","2000",10.3766103951676,19,"FL","08","FL08",39912,1.6343744563813,98,59.0833693615795,2.76621742131737,3.78961811314746,6.41401828314105,32.8226314720386,55.5530800404595,10.1690781872642
"Consumer Goods & Civil Engineering","Oklahoma","2005",7.84235675998588,6,"OK","08","OK08",34033,1.18280374978686,39,33.4720420809915,3.53370656897734,2.36610924369753,7.06891213261598,22.2092868551991,66.3517535065827,3.05851913639449
"Consumer Goods & Civil Engineering","Texas","1990",8.2111549599161,37,"TX","08","TX08",30562,1.85096684109978,186,76.0724407935822,2.433163471279,3.90730195564344,5.13629103376039,52.7322889759993,69.3185185408801,15.272748225444
"Consumer Goods & Civil Engineering","California","1980",6.09901329186837,9,"CA","08","CA08",27620,3.3126309962247,231,202.447879137244,1.63628831793244,9.85232811490074,4.86659981664794,119.615686897081,59.0846826387307,14.0887207042159
"Consumer Goods & Civil Engineering","New York","1995",8.78002409389105,10,"NY","08","NY08",40225,10.2673963697397,118,241.91660661959,4.24418832307988,19.8710791774238,8.21402030025612,128.126967978186,52.9632792756817,10.3604284307914
"Consumer Goods & Civil Engineering","Michigan","2010",17.9233063273303,50,"MI","08","MI08",51537,13.3864994055273,134,236.49339482154,5.66041153734076,27.2366076541533,11.5168576588392,129.795580095912,54.8833848800967,24.0172304786226
"Consumer Goods & Civil Engineering","Virginia","1995",NA,7,"VA","08","VA08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Tennessee","2010",NA,20,"TN","08","TN08",51537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Illinois","2000",7.76850198381569,39,"IL","08","IL08",39912,4.49858963091132,68,148.22308690013,3.03501278039257,11.4620157637224,7.73294903205282,78.993980580751,53.2939788482316,5.28258134899467
"Consumer Goods & Civil Engineering","Tennessee","2005",NA,7,"TN","08","TN08",34033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Connecticut","1990",9.15333429721777,12,"CT","08","CT08",30562,1.37174375860267,38,52.6108469039727,2.60734019565667,3.24013918322462,6.15869041062701,30.0991954462107,57.211007268423,3.47826703294275
"Consumer Goods & Civil Engineering","Kansas","1980",NA,1,"KS","08","KS08",27620,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Ohio","2000",6.91617201352684,27,"OH","08","OH08",39912,6.01545507414756,147,175.809050295432,3.42158442016445,12.6641409803599,7.20334986115843,104.660777660201,59.5309385292328,10.1667728598845
"Consumer Goods & Civil Engineering","Hawaii","1995",NA,1,"HI","08","HI08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Oklahoma","2000",4.07436923586204,9,"OK","08","OK08",39912,0.791558070074839,32,29.1642647835903,2.71413689303843,1.76513045279265,6.05237425284188,19.9795170193824,68.5068427667828,1.30379815547585
"Consumer Goods & Civil Engineering","Wisconsin","2000",6.59160884620883,21,"WI","08","WI08",39912,1.08160235655476,96,38.3595859153576,2.81964033433878,2.39443721542533,6.24208306291101,19.8265485521806,51.686033827187,6.32794449236048
"Consumer Goods & Civil Engineering","California","1985",5.2321156867713,14,"CA","08","CA08",23275,5.63394338772762,254,219.45501272998,2.56724297050333,13.6590424025714,6.22407400617349,127.358377478378,58.033934105247,13.2895738443991
"Consumer Goods & Civil Engineering","Georgia","1995",6.7684813469523,10,"GA","08","GA08",40225,0.159202233416341,51,15.6924148532449,1.01451710845779,0.642822068902319,4.096387171216,10.7055323682488,68.221063923983,3.45192548694567
"Consumer Goods & Civil Engineering","Louisiana","2000",2.88300544284346,3,"LA","08","LA08",39912,0.491985663774135,48,16.194744679829,3.03793405515628,1.04307150181105,6.44080238640764,9.79876040384327,60.5058035650782,1.38384261256486
"Consumer Goods & Civil Engineering","Nevada","2005",8.7604493943586,7,"NV","08","NV08",34033,0.0431946505052335,41,3.70161406542729,1.16691393921012,0.200525718187172,5.41725081661166,1.94249809585964,52.4770562658699,3.59178425168702
"Consumer Goods & Civil Engineering","Illinois","2005",7.43741323393263,71,"IL","08","IL08",34033,6.92370590776809,89,170.11673151751,4.06997350936962,15.3120554072712,9.00091088670791,87.8099291814691,51.617456083343,6.61929777820004
"Consumer Goods & Civil Engineering","Virginia","1985",3.46128336224227,1,"VA","08","VA08",23275,0.480541402521386,39,20.0835855310563,2.39270722739373,0.900061789627886,4.48157918931394,13.8737025061466,69.0798089051026,1.34990051127448
"Consumer Goods & Civil Engineering","Wisconsin","1995",4.6515935487503,18,"WI","08","WI08",40225,0.591619917075464,39,27.2424220588942,2.17168618780102,1.32048357933542,4.84715924480109,14.3456419004237,52.6592014080486,1.81412148401262
"Consumer Goods & Civil Engineering","Pennsylvania","1990",5.46981119252729,5,"PA","08","PA08",30562,2.86904571682893,44,101.773550463563,2.81904846962777,5.88943872689271,5.78680678827376,63.6479797774312,62.5388222062846,2.40671692471201
"Consumer Goods & Civil Engineering","Louisiana","2005",6.99215320128615,4,"LA","08","LA08",34033,0.713421703751484,53,18.5868280732094,3.83831873271477,1.4774298121472,7.9488001197834,10.8923294003154,58.6024111129289,3.70584119668166
"Consumer Goods & Civil Engineering","Delaware","2010",NA,16,"DE","08","DE08",51537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","North Dakota","1990",NA,5,"ND","08","ND08",30562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Oklahoma","1995",NA,5,"OK","08","OK08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","North Carolina","2005",4.19752593305285,45,"NC","08","NC08",34033,1.89542966818006,127,52.6101743767113,3.60278157340436,3.72545759542483,7.0812492822186,34.5006442637804,65.5778937677359,5.33085793497712
"Consumer Goods & Civil Engineering","Connecticut","1980",0.935225957297688,3,"CT","08","CT08",27620,0.728074845518278,31,57.125426334246,1.27451975808153,1.87769321757718,3.28696578401118,34.2035107360715,59.8744078266369,0.289920046762283
"Consumer Goods & Civil Engineering","Oklahoma","1990",7.53318535755301,6,"OK","08","OK08",30562,0.272303126541597,36,15.1078445501273,1.80239560738201,0.652429603254149,4.31848236913883,11.3031482154191,74.8164185692783,2.71194672871908
"Consumer Goods & Civil Engineering","Alabama","2000",NA,1,"AL","08","AL08",39912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Georgia","1985",1.48143737764323,5,"GA","08","GA08",23275,0.110972350111059,43,13.4727386270836,0.823680716910636,0.399060693489417,2.96198645676391,10.1275644475676,75.1707928721234,0.637018072386589
"Consumer Goods & Civil Engineering","Arizona","2005",7.56414433489468,5,"AZ","08","AZ08",34033,1.09370430904641,41,41.5840899265024,2.63010278926261,2.36204005491154,5.68015329681693,24.5549444752807,59.0488923015514,3.10129917730682
"Consumer Goods & Civil Engineering","Texas","2005",15.8956159578495,190,"TX","08","TX08",34033,7.98059311309125,651,168.541576596051,4.73508867916821,13.8905724323951,8.2416295806269,103.612419308243,61.475881145086,103.4804598856
"Consumer Goods & Civil Engineering","Kansas","1990",NA,3,"KS","08","KS08",30562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","North Dakota","2005",NA,2,"ND","08","ND08",34033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Connecticut","1985",4.0939598240391,9,"CT","08","CT08",23275,1.24655655153935,56,61.9243887207571,2.0130300472736,2.66278162290541,4.30005314208753,36.4174945979986,58.809615000352,2.2926175014619
"Consumer Goods & Civil Engineering","Texas","1980",1.84442294130082,7,"TX","08","TX08",27620,0.962486164292617,176,82.6002786184369,1.16523355658244,2.21709699630325,2.68412774555506,59.92284462724,72.5455720362,3.24618437668945
"Consumer Goods & Civil Engineering","Delaware","2005",NA,8,"DE","08","DE08",34033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Ohio","2010",9.11685381278722,99,"OH","08","OH08",51537,17.3920362340501,167,329.649661334486,5.27591509229639,35.6525100697871,10.8152727733615,188.932062742403,57.3129855427635,15.2251458673547
"Consumer Goods & Civil Engineering","South Carolina","2010",5.03380423105689,23,"SC","08","SC08",51537,1.44259803970213,47,30.7518614593842,4.69109176238797,2.09571586239464,6.81492359466622,19.0185826232465,61.8453053593697,2.36588798859674
"Consumer Goods & Civil Engineering","Ohio","1995",5.890827301903,10,"OH","08","OH08",40225,3.22405805806796,73,124.857039919297,2.58219965822662,6.75515725288625,5.41031347311497,75.7280589398392,60.6518134570443,4.30030393038919
"Consumer Goods & Civil Engineering","Hawaii","1990",NA,2,"HI","08","HI08",30562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","South Carolina","2000",NA,16,"SC","08","SC08",39912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Wyoming","2010",NA,20,"WY","08","WY08",51537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Nevada","2010",13.8106496106463,2,"NV","08","NV08",51537,0.0764527177453034,32,6.04743719075755,1.26421681339904,0.458754435461755,7.58593137871495,3.15451562261625,52.1628505284416,4.41940787540681
"Consumer Goods & Civil Engineering","Pennsylvania","1995",4.55170518906574,15,"PA","08","PA08",40225,4.20642915375465,40,139.526036412547,3.01479871564414,7.88245198399353,5.64944879584114,81.4034955392821,58.3428710743206,1.82068207562629
"Consumer Goods & Civil Engineering","New York","1985",6.57828479654423,8,"NY","08","NY08",23275,6.25552652008557,98,207.697747033674,3.01184129795657,12.1502545567638,5.84996935705512,121.209677485919,58.3586867055746,6.44671910061334
"Consumer Goods & Civil Engineering","Nevada","2000",4.63578814792541,3,"NV","08","NV08",39912,0.0308414211004232,38,3.22522457606764,0.956256545025669,0.163921251152931,5.08247556989637,1.74747500986328,54.181498641372,1.76159949621166
"Consumer Goods & Civil Engineering","Pennsylvania","1980",4.41750675577424,8,"PA","08","PA08",27620,1.51399324185071,72,110.506821347937,1.3700450554847,3.35956177081207,3.04013972154199,72.3269950366961,65.450253798334,3.18060486415745
"Consumer Goods & Civil Engineering","Wisconsin","1980",NA,2,"WI","08","WI08",27620,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","North Dakota","2000",NA,6,"ND","08","ND08",39912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Maryland","2010",NA,11,"MD","08","MD08",51537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Iowa","1985",NA,1,"IA","08","IA08",23275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Connecticut","2005",8.23935959636108,40,"CT","08","CT08",34033,5.73618234224847,44,116.561464187923,4.92116531154795,10.9998621981803,9.4369629575398,59.1411926160263,50.7382032544455,3.62531822239887
"Consumer Goods & Civil Engineering","Tennessee","1995",NA,3,"TN","08","TN08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Oregon","1990",NA,4,"OR","08","OR08",30562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","South Carolina","2005",NA,20,"SC","08","SC08",34033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Arizona","2010",8.0968668337742,5,"AZ","08","AZ08",51537,2.02413527732732,41,67.9371667387232,2.97942256719633,4.55011393747207,6.6975326701085,39.8759494924852,58.695337775628,3.31971540184742
"Consumer Goods & Civil Engineering","Iowa","1990",NA,1,"IA","08","IA08",30562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","New Hampshire","1985",NA,2,"NH","08","NH08",23275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Connecticut","1995",8.54696425637065,21,"CT","08","CT08",40225,1.99464385681846,52,72.1266272757842,2.7654750154776,4.26293064708734,5.91034241874023,38.4957972084826,53.372518114967,4.44442141331274
"Consumer Goods & Civil Engineering","Florida","1980",7.76335560131812,0,"FL","08","FL08",27620,0.307402156041964,40,33.233102752558,0.924987830148668,0.861362760374834,2.59188185583585,21.1010288837448,63.494007889831,3.10534224052725
"Consumer Goods & Civil Engineering","Connecticut","2000",9.70516484799227,46,"CT","08","CT08",39912,3.73728118712523,67,101.560263246385,3.67986559670349,8.03673247478518,7.91326471386557,53.203530222397,52.3861680954147,6.50246044815482
"Consumer Goods & Civil Engineering","Delaware","2000",NA,6,"DE","08","DE08",39912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Arizona","2000",5.68134588684538,5,"AZ","08","AZ08",39912,0.727001686991722,42,36.2323101311428,2.00650106040807,1.67318524974481,4.61793698411366,22.0896751098973,60.9667863571042,2.38616527247506
"Consumer Goods & Civil Engineering","Ohio","2005",7.12757873813474,58,"OH","08","OH08",34033,9.26863259235542,104,201.777345438824,4.59349515784245,17.5800907756511,8.7126187220959,116.34121241713,57.6582133956176,7.41268188766013
"Consumer Goods & Civil Engineering","Wyoming","2000",NA,25,"WY","08","WY08",39912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Louisiana","2010",4.84454829325835,6,"LA","08","LA08",51537,1.29123953193402,81,30.3658548301869,4.25227459972704,2.77530205966763,9.13954859887128,17.6885750020628,58.251529887703,3.92408411753927
"Consumer Goods & Civil Engineering","Maine","2000",NA,6,"ME","08","ME08",39912,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Wisconsin","2010",4.38630476271039,54,"WI","08","WI08",51537,3.21992938590139,93,71.9259019070952,4.4767313311698,6.94347238494744,9.65364660135391,35.7905874461155,49.76035961613,4.07926342932066
"Consumer Goods & Civil Engineering","Delaware","1995",NA,13,"DE","08","DE08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","North Carolina","2000",10.0616341758549,21,"NC","08","NC08",39912,1.20467904185254,84,45.8393620598549,2.62804495463861,2.67107120895616,5.82702526590226,31.0368457007207,67.7078482466536,8.45177270771816
"Consumer Goods & Civil Engineering","Maine","1990",NA,1,"ME","08","ME08",30562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Wisconsin","1985",2.90598277485263,2,"WI","08","WI08",23275,0.388757745513404,56,23.3890089830427,1.66213859593306,0.835738121040635,3.57320877360197,13.5711525490472,58.0236322064199,1.62735035391747
"Consumer Goods & Civil Engineering","Louisiana","1980",4.43798731175428,1,"LA","08","LA08",27620,0.0785304537206701,34,9.10918960465005,0.86210142865598,0.224995297574736,2.46998149494968,6.29943173454977,69.1546889235245,1.50891568599646
"Consumer Goods & Civil Engineering","Alabama","2005",NA,7,"AL","08","AL08",34033,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Arizona","1995",3.05155611390944,4,"AZ","08","AZ08",40225,0.379649281177828,30,25.7316616227122,1.47541688812948,0.864271574906387,3.35878649260463,15.9831434094179,62.1146960649843,0.915466834172832
"Consumer Goods & Civil Engineering","North Carolina","1990",4.43724578134681,5,"NC","08","NC08",30562,0.468519019203559,71,23.7459768458471,1.97304588581496,1.06740432353257,4.49509544484898,17.558686066035,73.9438355390539,3.15044450475623
"Consumer Goods & Civil Engineering","North Dakota","1995",NA,4,"ND","08","ND08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Virginia","1980",4.55831464232645,2,"VA","08","VA08",27620,0.279908704186654,79,18.5271652975933,1.51080156996826,0.638988756487839,3.44892889022178,13.0302575137644,70.330551406356,3.60106856743789
"Consumer Goods & Civil Engineering","New Hampshire","1980",NA,1,"NH","08","NH08",27620,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","North Carolina","2010",5.30861946264842,45,"NC","08","NC08",51537,3.5983994776486,189,85.9508094345967,4.1865800931017,7.61096656868175,8.85502605356291,56.0272473637911,65.1852469247825,10.0332907844055
"Consumer Goods & Civil Engineering","South Carolina","1995",NA,16,"SC","08","SC08",40225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","California","1990",7.96203686035298,21,"CA","08","CA08",30562,6.55319498022627,240,186.448575683336,3.51474660302914,17.3610315323714,9.31143156698468,105.262175164699,56.4564115220037,19.1088884648471
"Consumer Goods & Civil Engineering","Delaware","1980",NA,1,"DE","08","DE08",27620,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Consumer Goods & Civil Engineering","Ohio","1985",3.98436358768142,4,"OH","08","OH08",23275,2.03279941286113,79,107.196137772013,1.89633643068795,4.23088098510929,3.94685953528252,71.6396691935716,66.8304574050384,3.14764723426832
